case:concept:name,reason
Application_1175418215,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1185560776,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1187770735,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1205291296,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1239060176,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1248474304,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1288084480,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1295538492,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1315782276,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1366950042,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_137438189,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1425329540,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1452533285,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1473464035,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1479752026,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1495079062,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1504307845,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1518013035,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1518048032,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1523673583,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1533785960,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1545481822,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1584063031,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1594305363,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1614113082,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1646642236,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1651085521,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_165594970,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1672037226,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1730778542,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1732543782,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1734771669,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1736444832,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1736978527,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1785860221,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1803710713,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_182712917,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1835611863,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1836482704,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1838182698,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1857366417,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1867093856,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1898457792,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1903879559,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1914483239,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_192191311,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1928577170,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1959536677,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1960245250,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1972046847,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_1975819852,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2016510614,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2021390880,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2022118906,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2061502784,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2090544740,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2099511368,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2130486641,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2140045431,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_2146296643,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_218707596,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_226209957,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_244396187,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_246097895,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_255370233,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_255496047,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_267475970,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_269341222,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_269862060,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_270571049,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_277674975,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_292094395,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_296888635,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_303703837,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_31519304,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_340321174,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_354974392,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_36831628,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_370126110,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_387778376,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_398250446,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_414227837,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_418738843,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_485567867,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_533079487,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_536009009,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_536051300,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_540373333,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_570165308,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_574500271,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_592613102,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_597372127,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_634353469,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_635576510,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_644684670,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_663134091,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_664337168,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_679465044,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_713675823,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_725542335,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_755180147,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_76083190,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_780791841,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_789334077,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_80298426,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_805828914,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_815439845,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_817528841,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_822332970,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_839952915,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
Application_8404955,"alignment-based replay of the historical prefix needed at least one 'log move' -- a logged activity the model could not explain at all (a genuine deviation). Informational only: unlike the old token-based replay, the reconstructed marking is always legally reachable, so this does not by itself put the case at risk of an unrecoverable loop."
