case:concept:name,inserted_activities,reason
20191004550,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191004909,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191005347,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191005769,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191006110,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191006585,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191006784,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191006880,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191008720,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191008862,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191009021,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191009850,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191010159,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191011070,Service closure Request with BO responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191011739,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191011749,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012121,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012175,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191012225,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013212,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013349,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013545,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013582,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013611,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013648,Service closure Request with network responsibility,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013663,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013681,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013718,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191013855,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014190,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
20191014288,Pending Request for Network Information,"alignment needed to insert visible activity(ies) not present in the historical log to explain how the model reaches a state consistent with the logged prefix. Never written to the output log -- the saved prefix is always exactly the input log, unchanged -- but these ARE counted in this case's activity-history used for probabilistic weighting of subsequent simulated events."
